enformer,32,17,41203.9139,3.80,100.00,False
enformer,32,18,41142.6872,3.73,100.00,False
enformer,32,19,41231.5397,3.67,100.00,False
enformer,32,20,41308.6715,3.90,100.00,False
enformer,64,1,41687.5099,3.84,100.00,False
enformer,64,2,41139.4751,3.75,100.00,False
enformer,64,3,41371.7066,3.68,100.00,False
enformer,64,4,41309.9301,3.94,100.00,False
enformer,64,5,41338.0583,3.84,100.00,False
enformer,64,6,41326.6402,3.78,100.00,False
enformer,64,7,41395.4036,3.82,100.00,False
enformer,64,8,41272.2637,3.93,100.00,False
enformer,64,9,41296.8371,3.76,100.00,False
enformer,64,10,41326.5026,3.87,100.00,False
enformer,64,11,41334.2915,3.88,100.00,False
enformer,64,12,41332.0141,3.71,100.00,False
enformer,64,13,41513.0299,3.80,100.00,False
enformer,64,14,41324.2519,3.86,100.00,False
enformer,64,15,41290.8816,3.88,100.00,False
enformer,64,16,41296.1240,3.64,100.00,False
enformer,64,17,41308.3303,3.75,100.00,False
enformer,64,18,41310.9251,3.69,100.00,False
enformer,64,19,41311.1501,3.86,100.00,False
enformer,64,20,41276.9811,3.83,100.00,False
enformer,128,1,41256.0042,3.81,100.00,False
enformer,128,2,41259.6351,3.92,100.00,False
enformer,128,3,41224.8424,3.82,100.00,False
enformer,128,4,41201.4826,3.64,100.00,False
enformer,128,5,41342.4702,3.70,100.00,False
enformer,128,6,41218.9995,3.76,100.00,False
enformer,128,7,41171.5250,3.70,100.00,False
enformer,128,8,41210.6716,3.65,100.00,False
enformer,128,9,41119.4044,3.55,100.00,False
enformer,128,10,41194.9843,3.86,100.00,False
enformer,128,11,41162.0565,3.75,100.00,False
enformer,128,12,41464.5004,3.84,100.00,False
enformer,128,13,41186.4627,3.70,100.00,False
enformer,128,14,40892.2704,3.81,100.00,False
enformer,128,15,41141.1270,3.75,100.00,False
enformer,128,16,41005.5738,3.77,100.00,False
enformer,128,17,41115.0280,3.83,100.00,False
enformer,128,18,41210.1036,3.76,100.00,False
enformer,128,19,41215.9106,3.74,100.00,False
enformer,128,20,41240.4407,3.71,100.00,False
enformer,256,1,41646.9435,3.66,100.00,False
enformer,256,2,41328.9254,3.85,100.00,False
enformer,256,3,41548.1623,3.75,100.00,False
enformer,256,4,41504.0504,3.75,100.00,False
enformer,256,5,41540.3961,3.74,100.00,False
enformer,256,6,41917.4632,3.78,100.00,False
enformer,256,7,41638.4467,3.63,100.00,False
enformer,256,8,41686.0509,3.66,100.00,False
enformer,256,9,41650.4582,3.74,100.00,False
enformer,256,10,41619.9517,3.79,100.00,False
enformer,256,11,41757.4232,3.88,100.00,False
enformer,256,12,41565.7705,3.72,100.00,False
enformer,256,13,41594.4792,3.75,100.00,False
enformer,256,14,41606.5528,3.82,100.00,False
enformer,256,15,41273.5691,3.90,100.00,False
enformer,256,16,41555.7144,3.87,100.00,False
enformer,256,17,41611.9897,3.80,100.00,False
