borzoi,32,13,39142.5451,0.00,0.00,False
borzoi,32,14,38869.4878,0.01,50.00,False
borzoi,32,15,38891.4530,0.01,50.00,False
borzoi,32,16,39060.7551,0.00,0.00,False
borzoi,32,17,39168.4182,0.00,0.00,False
borzoi,32,18,39114.4057,0.00,0.00,False
borzoi,32,19,39125.3677,0.01,50.00,False
borzoi,32,20,39118.7115,0.00,0.00,False
borzoi,64,1,38883.3671,0.00,0.00,False
borzoi,64,2,38952.1818,0.00,0.00,False
borzoi,64,3,38907.0202,0.01,50.00,False
borzoi,64,4,38836.4840,0.00,0.00,False
borzoi,64,5,38914.9049,0.01,50.00,False
borzoi,64,6,38960.4600,0.01,50.00,False
borzoi,64,7,38881.7156,0.00,0.00,False
borzoi,64,8,38904.7963,0.00,0.00,False
borzoi,64,9,38973.1575,0.00,0.00,False
borzoi,64,10,39179.5650,0.01,50.00,False
borzoi,64,11,39184.2503,0.00,0.00,False
borzoi,64,12,39180.4980,0.00,0.00,False
borzoi,64,13,39182.7509,0.01,50.00,False
borzoi,64,14,39161.0225,0.01,50.00,False
borzoi,64,15,39009.8345,0.00,0.00,False
borzoi,64,16,38908.4276,0.00,0.00,False
borzoi,64,17,38864.7439,0.00,0.00,False
borzoi,64,18,38903.9072,0.01,50.00,False
borzoi,64,19,38903.9707,0.00,0.00,False
borzoi,64,20,39042.6743,0.00,0.00,False
borzoi,128,1,39252.2397,0.01,50.00,False
borzoi,128,2,39208.5954,0.01,50.00,False
borzoi,128,3,39211.3402,0.00,0.00,False
borzoi,128,4,39200.8471,0.01,50.00,False
borzoi,128,5,39204.0403,0.00,0.00,False
borzoi,128,6,39206.1563,0.00,0.00,False
borzoi,128,7,39216.7737,0.01,50.00,False
borzoi,128,8,39220.6465,0.00,0.00,False
borzoi,128,9,39202.6987,0.00,0.00,False
borzoi,128,10,38927.6469,0.01,50.00,False
borzoi,128,11,39019.9841,0.00,0.00,False
borzoi,128,12,38916.1489,0.00,0.00,False
borzoi,128,13,39124.2865,0.01,50.00,False
borzoi,128,14,39180.0371,0.01,50.00,False
borzoi,128,15,38957.4054,0.00,0.00,False
borzoi,128,16,38934.2402,0.01,50.00,False
borzoi,128,17,38902.2712,0.00,0.00,False
borzoi,128,18,38933.1788,0.00,0.00,False
borzoi,128,19,39054.4791,0.00,0.00,False
borzoi,128,20,39187.3146,0.00,0.00,False
borzoi,256,1,39170.2843,0.00,0.00,False
borzoi,256,2,39231.7888,0.00,0.00,False
borzoi,256,3,39437.3802,0.00,0.00,False
borzoi,256,4,39434.9286,0.00,0.00,False
borzoi,256,5,39438.5328,0.01,50.00,False
borzoi,256,6,39457.1136,0.00,0.00,False
borzoi,256,7,39448.8527,0.01,50.00,False
borzoi,256,8,39219.4772,0.00,0.00,False
borzoi,256,9,39159.8845,0.01,50.00,False
borzoi,256,10,39227.7001,0.00,0.00,False
borzoi,256,11,39438.6603,0.00,0.00,False
borzoi,256,12,39413.2897,0.00,0.00,False
borzoi,256,13,39454.9384,0.01,50.00,False
borzoi,256,14,39436.3147,0.00,0.00,False
borzoi,256,15,39446.8544,0.00,0.00,False
borzoi,256,16,39229.6707,0.01,50.00,False
borzoi,256,17,39156.0674,0.01,50.00,False
borzoi,256,18,39162.8838,0.00,0.00,False
borzoi,256,19,39164.1606,0.00,0.00,False
borzoi,256,20,39220.5915,0.01,50.00,False
borzoi,512,1,39538.6847,0.01,50.00,False
borzoi,512,2,39702.6050,0.00,0.00,False
borzoi,512,3,39786.7186,0.01,50.00,False
borzoi,512,4,39770.6427,0.00,0.00,False
borzoi,512,5,39773.9885,0.00,0.00,False
borzoi,512,6,39791.2818,0.00,0.00,False
borzoi,512,7,39774.3643,0.01,50.00,False
borzoi,512,8,39792.6115,0.01,50.00,False
borzoi,512,9,39743.4612,0.00,0.00,False
borzoi,512,10,39746.6596,0.01,50.00,False
borzoi,512,11,39593.5460,0.00,0.00,False
borzoi,512,12,39694.1799,0.00,0.00,False
borzoi,512,13,39727.6792,0.00,0.00,False
borzoi,512,14,39721.8316,0.00,0.00,False
borzoi,512,15,39628.0165,0.03,50.00,False
borzoi,512,16,39770.9415,0.00,0.00,False
borzoi,512,17,39748.1027,0.00,0.00,False
borzoi,512,18,39689.4374,0.00,0.00,False
borzoi,512,19,39744.2320,0.00,0.00,False
borzoi,512,20,39511.8286,0.00,0.00,False
borzoi,full,1,49577.0691,0.02,50.00,False
borzoi,full,2,49626.9164,0.00,0.00,False
borzoi,full,3,49808.2477,0.01,50.00,False
borzoi,full,4,50351.2877,0.01,50.00,False
borzoi,full,5,50380.2346,1.61,100.00,False
borzoi,full,6,49670.7333,0.00,0.00,False
borzoi,full,7,49648.8219,0.02,50.00,False
borzoi,full,8,49608.0160,0.01,50.00,False
borzoi,full,9,49673.9758,0.02,50.00,False
borzoi,full,10,50157.0107,2.97,100.00,False
borzoi,full,11,50132.7574,0.03,50.00,False
borzoi,full,12,49741.0455,0.01,50.00,False
borzoi,full,13,49584.9731,0.02,50.00,False
borzoi,full,14,49861.1148,0.62,100.00,False
borzoi,full,15,50076.8238,0.82,100.00,False
borzoi,full,16,50222.3361,0.05,100.00,False
borzoi,full,17,49856.4818,0.01,50.00,False
borzoi,full,18,49701.4155,0.04,100.00,False
borzoi,full,19,49844.2874,0.00,0.00,False
borzoi,full,20,49708.8797,0.03,100.00,False
